"little_n" "big_n" "statistic" "mean" "median" "sd"
10 710 "shannon" 2.26062998845981 2.30258509299405 0.0749452955005558
10 710 "unique" 9.7 10 0.531302439559882
10 720 "simpson" 0.89404 0.9 0.0105351501835233
10 720 "shannon" 2.26161873951961 2.30258509299405 0.0712698390659836
10 720 "unique" 9.706 10 0.507761579702343
10 730 "simpson" 0.89418 0.9 0.0117074619224093
10 730 "shannon" 2.26347053679677 2.30258509299405 0.0747643083159669
10 730 "unique" 9.723 10 0.518208007984766
10 740 "simpson" 0.89452 0.9 0.0104152809889162
10 740 "shannon" 2.26503215060804 2.30258509299405 0.0701603899533952
10 740 "unique" 9.731 10 0.49888664833596
10 750 "simpson" 0.89374 0.9 0.0115128165513459
10 750 "shannon" 2.25971190722141 2.30258509299405 0.0774758761073732
10 750 "unique" 9.693 10 0.550503455079121
10 760 "simpson" 0.89436 0.9 0.0103294286917088
10 760 "shannon" 2.26366420125394 2.30258509299405 0.0707882017798086
10 760 "unique" 9.72 10 0.507797063656196
10 770 "simpson" 0.89454 0.9 0.0108215297211395
10 770 "shannon" 2.26560230315283 2.30258509299405 0.0710421966736221
10 770 "unique" 9.737 10 0.49807537489729
10 780 "simpson" 0.89432 0.9 0.0109113086592148
10 780 "shannon" 2.26390477011212 2.30258509299405 0.0725178571353127
10 780 "unique" 9.724 10 0.511943440319425
10 790 "simpson" 0.89436 0.9 0.0108216222216222
10 790 "shannon" 2.26411406936963 2.30258509299405 0.0709396962469663
10 790 "unique" 9.725 10 0.499624483612068
10 800 "simpson" 0.89388 0.9 0.0113258056611383
10 800 "shannon" 2.26076861789593 2.30258509299405 0.0759149764851875
10 800 "unique" 9.701 10 0.538413306753178
10 810 "simpson" 0.8939 0.9 0.0109594758136559
10 810 "shannon" 2.26099355195377 2.30258509299405 0.0727291170492721
10 810 "unique" 9.703 10 0.51288795467827
10 820 "simpson" 0.89382 0.9 0.0113108591864427
10 820 "shannon" 2.26026642496585 2.30258509299405 0.0760294419951732
10 820 "unique" 9.697 10 0.539891176518459
10 830 "simpson" 0.89418 0.9 0.0109657579696
10 830 "shannon" 2.26278009982289 2.30258509299405 0.0724044604436059
10 830 "unique" 9.715 10 0.511895533323973
